legislator,87028,87027,87026,86999,86998,86997,86996,86995,86994,86934,86933,86932,86931,86930,86929,86928,86927,86926,86925,86924,86923,86922,86921,86920,86919,86918,86917,86916,86915,86914,86913,86859,86858,86857,86856,86855,86766,86765,86764,86732,86731,86730,86729,86728,86727,86726,86725,86687,86686,86685,86638,86601,86600,86583,86582,86581,86580,86579,86578,86577,86576,86575,86574,86573,86572,86571,86570,86569,86568,86567,86566,86565,86564,86531,86530,86529,86515,86514,86513,86512,86511,86510,86509,86508,86507,86440,86439,86438,86437,86436,86435,86434,86433,86432,86431,86430,86429,86428,86427,86426,86425,86424,86423,86422,86421,86420,86419,86418,86417,86416,86415,86414,86413,86412,86411,86410,86409,86408,86407,86406,86405,86404,86403,86402,86400,86590,86399,86398,86397,86396,86395,86392,86391,86390,86389,86388,86387,86386,86385,86384,86383,86382,86381,86380,86379,86361,86360,86358,86357,86356,86355,86354,86353,86352,86347,86344,86343,86340,86337,86336,86334,86333,86332,86331,86330,86329,86328,86327,86326,86324,86320,86319,86318,86317,86247,86246,86245,86244,86243,86242,86241,86212,86211,86210,86200,86145,86144,86143,86125,86124,86122,85899,85898,85897,85895,85850,85849,85848,85847,85846,85845,85844,85843,85842,85841,85840,85839,85838,85837,85836,85631,85630,85629,85604,85603,85602,85601,85600,85599,85598,85570,85569,85421,85420,85393,85391,85390,85389,85388,85387,85386,85385,85384,85360,85359,85358,85302,85301,85300,85299,85298,85297,85296,85295,85247,85232,84616,84578,84577,84556,84555,84554,84553,84552,84551,84550,84466,84465,84424,84423,84422,84421,84420,84419,84412,84411,84410,84409,84386,84385,84335,84334,84332,84273,84272,84271,84269,84268,84267,84266,84265,84264,84263,84262,84261,84260,84259,84258,84257,84256,84255,84254,84253,84252,84251,84250,84249,84248,84247,84246,84245,84244,84243,84242,84241,84240,84239,84238,84237,84236,84235,84234,84233,84232,84231,84230,84229,84228,84227,84226,84225,84224,84223,84222,84221,84220,84219,84218,84217,84216,84215,84214,84213,84212,84211,84210,84209,84208,84207,84206,84205,84204,84203,84202,84201,84200,84199,84173,84172,84171,84170,84169,84127,84126,84125,84124,84095,84094,84039,84037,84035,84033,84009,84007,83973,83972,83971,83970,83902,83901,83900,83899,83857,83856,83855,83854,83853,83852,83821,83820,83819,83818,83817,83816,83815,83814,83796,83795,83794,83792,83791,83789,83788,83778,83777,83752,83751,83722,83721,83688,83687,83686,83658,83657,83656,83621,83620,83619,83618,83617,83616,83615,83614,83613,83612,83611,83610,83609,83608,83607,83606,83605,83604,83603,83602,83601,83600,83599,83598,83597,83596,83595,83594,83593,83592,83591,83590,83589,83588,83587,83586,83585,83584,83583,83582,83581,83580,83579,83578,83577,83576,83556,83555,83554,83553,83552,83551,83550,83549,83548,83547,83546,83497,83468,83445,83444,83443,83442,83401,83400,83399,83398,83397,83369,83368,83367,83366,83365,83351,83350,83349,83348,82626,82625,82624,82623,82622,82621,82620,82619,82618,82617,82616,82615,82614,82613,82610,82609,82608,82607,82606,82605,82604,82603,82602,82520,82441,82440,82439,82438,82343,82342,82341,82340,82339,82338,82337,82336,82335,82334,82333,82332,82331,82330,82292,82291,82290,82289,82288,82261,82260,82259,82258,82257,82256,82255,82254,82253,82252,82251,82250,82249,82248,82247,82246,82245,82244,82243,82242,82147,82146,82145,82144,82143,82142,82141,82140,82139,82138,82081,82079,82077,82031,82030,82029,82028,82027,82026,82025,82024,81999,81998,81997,81996,81995,81994,81993,81992,81991,81990,81989,81988,81987,81957,81956,81955,81954,81953,81952,81951,81950,81949,81948,81947,81946,81945,81944,81943,81942,81941,81940,81939,81938,81937,81936,81935,81933,81854,81853,81852,81851,81818,81817,81816,81815,81814,81813,81812,81811,81810,81809,81808,81807,81806,81763,81746,81745,81744,81743,52962,52961,52960,52958,52944,52943,52942,52941,52940,52939,52938,52937,52936,52935,52907,52889,52888,52887,52886,52885,52876,52875,52874,52873,52872,52871,52870,52869,52868,52867,52866,52865,52864,52863,52862,52861,52860,52859,52842,52841,52840,52839,52837,52808,52807,52775,52774,52773,52772,52771,52770,52769,52768,52767,52766,52765,52755,52754,52753,52752,52751,52750,52749,52738,52628,52603,52618,52621,52590,52656,52663,52624,52659,52651,52623,52661,52646,52597,52630,52648,52596,52653,52612,52637,52639,52616,52594,52593,52586,52633,52655,52589,52588,52627,52602,52584,52609,52629,52631,52592,52658,52614,52611,52620,52583,52664,52617,52606,52650,52662,52641,52613,52582,52636,52652,52622,52608,52607,52669,52657,52687,52645,52640,52711,52601,52599,52679,52553,52665,52688,52691,52692,52689,52654,52702,52715,52558,52634,52642,52712,52585,52635,52710,52598,52693,52719,52565,52561,52547,52564,52571,52557,52570,52701,52555,52574,52605,52720,52569,52554,52703,52699,52581,52698,52546,52717,52579,52707,52686,52556,52649,52552,52544,52591,52678,52697,52550,52543
Barrios_Oteíza_Arturo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,0,1,1,1,1,NA,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,0,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,-1,-1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,1,0,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acevedo_Sáez_María Candelaria,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,NA,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,0,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,-1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,NA,NA,NA,NA,NA,NA,1,-1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,1,1,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,NA,NA,NA,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,0,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0,0,1
Aedo_Jeldres_Eric,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,NA,-1,-1,1,-1,1,1,0,1,-1,1,NA,0,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-1,-1,1,1,-1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,-1,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,-1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,NA,1,NA,NA,NA,NA,-1,1,1,-1,1,1,1,1,-1,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,NA,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,NA,NA,NA,NA,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,-1,-1,-1,-1,-1,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1
Ahumada_Palma_Yovana,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,0,1,1,1,0,1,1,1,1,NA,1,1,-1,1,1,1,1,1,1,1,0,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,0,0,1,NA,1,1,1,1,1,1,0,1,1,1,1,1,-1,0,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,NA,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,1,-1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,NA,NA,NA,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,1,1,1,1,1,-1,1,-1,1,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,-1,1,-1,-1,-1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,0,0,0,1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,0,-1,0,1,1,1,1,-1,1,0,1,1,-1,0,-1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0,-1,1,1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,-1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,0,0,0,-1,-1,1,0,1,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,1,1,1,1,0,1,1,-1,1,1,1,1,0,1,1,1,1
Alessandri_Vergara_Jorge,0,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,NA,NA,NA,-1,-1,1,-1,1,-1,-1,1,1,-1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,-1,0,1,0,1,-1,-1,-1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,0,1,-1,-1,0,1,0,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,-1,-1,-1,-1,-1,-1,NA,1,-1,-1,-1,-1,-1,NA,NA,-1,-1,-1,-1,NA,NA,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,0,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,-1,-1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,0,1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1,1,NA,NA,NA,NA,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,NA,NA,NA,NA,1,1,-1,-1,1,1,-1,1,NA,NA,NA,NA,1,1,-1,-1,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,-1,-1,1,-1,1,1,-1,-1,1,0,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,NA,NA,NA,NA,NA,1,-1,-1,-1,-1,-1,1,-1,0,-1,0,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,1,1,-1,1,NA,NA,NA,NA,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,NA,NA,NA,NA,1,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,NA,1,1,1,1,1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,NA,NA,-1,1,NA,NA,NA
